C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w0 w1 w2 w3 w4 w5 w6 w7 w8 w9 w10 ww11 w01 w02 w03 w11 w12 w13 w21 w22 w23 w31 w32 w33 w41 w42 w43 w51 w52 w53 Sharing nodes
0.137455 0.009141 0.017423 0.003652 -0.000000 0.000000 0.189051 0.005247 0.001685 -0.000000 0.000000 0.307333 0.006832 -0.000000 -0.000000 0.007348 0.000000 0.000000 0.083002 -0.009708 0.181216 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e3 v3 v4 e5 e7 f2 v1 e2 e9 v0 v5 v7
0.005026 0.003549 0.001307 -0.003196 0.000000 0.000000 0.151687 0.020859 -0.003778 -0.000000 0.000000 0.236121 -0.000711 -0.000000 0.000000 0.004947 0.000000 0.000000 0.087347 -0.068244 0.084049 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e0 v4 v6 f4 v5 v7 e7 v0 e3 e5 e11 v1
0.052445 0.006498 0.002082 -0.004805 0.000000 -0.000000 0.533288 0.000854 -0.007141 0.000000 -0.000000 0.093426 0.000677 0.000000 -0.000000 0.020735 0.000000 -0.000000 0.004413 -0.001057 0.001934 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v0 f5 e6 v2 e9 e3 e7 e0 v7 v5 f1 e5
0.977776 0.632966 0.136711 -0.312678 -0.000000 -0.000000 0.827732 0.136130 -0.400450 -0.000000 -0.000000 0.038390 -0.108645 0.000000 0.000000 0.702746 -0.000000 -0.000000 0.187295 -0.081792 0.185550 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v5 v0 v6 v7 v3 e11 v4 v1 f2 v2 e9 e6
0.583969 0.277632 -0.020631 -0.200323 0.000000 0.000000 0.800792 0.099326 -0.145021 -0.000000 -0.000000 0.053264 0.009854 0.000000 0.000000 0.105307 -0.000000 -0.000000 0.118812 0.003056 0.004133 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e5 v2 v3 v4 v0 e11 f4 v6 e9 v7 e1 e10
0.551152 0.027850 0.011352 -0.018356 -0.000000 0.000000 0.050507 0.006025 -0.018908 0.000000 0.000000 0.101837 -0.003628 -0.000000 0.000000 0.013620 -0.000000 -0.000000 0.004658 -0.001881 0.068026 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v3 f1 e11 e9 v0 e5 e8 f0 v7 v5 v6 e2
0.292605 0.123737 0.001436 -0.120454 0.000000 0.000000 1.164271 0.040150 -0.119942 -0.000000 0.000000 0.098905 -0.000995 -0.000000 0.000000 0.122244 -0.000000 0.000000 0.063172 0.000737 0.000759 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e8 e4 v7 v0 v3 e9 e2 v4 v5 e1 e11 v1
1.157193 0.115860 -0.011137 -0.109557 -0.000000 -0.000000 0.125411 -0.010224 -0.109868 0.000000 0.000000 0.012815 0.016289 -0.000000 -0.000000 0.111777 0.000000 -0.000000 0.033638 0.010127 0.029858 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e10 v6 e7 e1 f3 f2 e5 e11 v3 v7 e3 v0
0.696126 0.005311 -0.000236 -0.001537 0.000000 0.000000 0.852156 0.006974 -0.002821 -0.000000 -0.000000 0.195322 -0.001595 -0.000000 0.000000 0.002655 -0.000000 0.000000 0.014477 -0.012688 0.018053 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v1 e7 e5 f0 v5 v4 e8 e0 e3 f2 e9 e11
1.183067 0.472773 0.132408 0.473471 0.000000 -0.000000 0.690061 -0.000494 0.477722 0.000000 0.000000 0.038047 -0.002374 0.000000 -0.000000 0.483466 -0.000000 0.000000 0.012113 -0.016275 0.182517 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v0 v2 v4 v7 v6 e9 e1 e5 v3 e11 v1
1.695521 0.345144 -0.000009 -0.344921 -0.000000 -0.000000 0.693548 0.000111 -0.355125 0.000000 -0.000000 0.002184 0.000112 0.000000 0.000000 0.355475 -0.000000 -0.000000 0.001679 -0.000903 0.001308 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v0 e4 e5 v4 e8 f3 f2 v1 e11 e3 e10 e2
0.530941 -0.003687 0.033601 -0.002844 -0.000000 -0.000000 0.443559 -0.002319 -0.000483 -0.000000 -0.000000 0.099678 -0.000189 -0.000000 -0.000000 0.001790 0.000000 -0.000000 0.009046 0.000302 0.001694 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e3 v2 v5 e5 v0 v3 e6 f3 v4 e11 v1 v7
0.066844 0.065854 0.002695 0.064853 0.000000 -0.000000 0.277115 0.008436 0.072208 0.000000 -0.000000 0.003650 0.003881 0.000000 -0.000000 0.067924 0.000000 -0.000000 0.140409 0.067773 0.035314 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 f0 v7 f3 e5 v6 v2 e6 e1 v4 v0 e10 v5
0.924724 0.123082 -0.004256 -0.123840 0.000000 -0.000000 0.759331 0.015737 -0.148206 -0.000000 -0.000000 0.014669 -0.018135 0.000000 -0.000000 0.168937 -0.000000 0.000000 0.020988 0.006898 0.032632 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v4 e1 e11 f2 v1 v5 v3 e8 e5 f3 v0 e9
0.551024 0.363326 0.021058 -0.138058 0.000000 0.000000 0.416566 0.014420 -0.138702 0.000000 -0.000000 0.473579 0.007802 -0.000000 -0.000000 0.355552 0.000000 0.000000 0.027006 0.018033 0.020288 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e3 v6 f1 f4 v4 e7 e9 v2 v3 v5 v7 v0
1.290187 0.373565 0.097232 0.372220 -0.000000 0.000000 0.381259 0.010222 0.376115 0.000000 0.000000 0.412893 0.008654 -0.000000 0.000000 0.377333 -0.000000 -0.000000 0.003575 -0.000573 0.112355 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v2 e3 v0 e2 v4 v7 f4 f1 e4 e11 e9 e1
0.145547 0.141636 0.002028 0.111606 -0.000000 0.000000 0.894149 0.014710 0.107077 0.000000 -0.000000 0.100669 -0.000467 -0.000000 0.000000 0.132466 0.000000 -0.000000 0.099324 -0.005363 0.005058 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 f0 e8 v1 v2 v4 v0 e9 e3 f3 v5 e0 e10
0.940100 0.055428 0.019542 0.062155 -0.000000 0.000000 0.642697 0.105514 0.034325 -0.000000 0.000000 0.209123 0.010858 0.000000 0.000000 0.043181 -0.000000 -0.000000 0.107454 0.005137 0.004161 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e5 v2 v1 e6 e7 v4 e4 e0 e9 e11 e1 v6
1.175078 0.000795 0.001147 -0.000161 0.000000 0.000000 0.002642 -0.000207 0.000632 -0.000000 0.000000 0.181257 -0.000459 0.000000 0.000000 0.002102 -0.000000 -0.000000 0.001897 -0.000346 0.001301 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v5 f3 f2 e8 e5 v1 v0 v4 e2 e0 f1 e9
0.085757 0.034321 0.050771 0.002910 0.000000 -0.000000 0.264198 0.126551 0.072907 0.000000 0.000000 0.293972 0.041546 0.000000 -0.000000 0.152722 -0.000000 -0.000000 0.129745 0.039272 0.048828 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e0 e5 e7 e2 e9 e6 v6 v5 v1 e10 v7 e3
1.622610 0.037626 0.012075 -0.045261 -0.000000 0.000000 0.031038 0.008940 -0.029255 0.000000 -0.000000 0.008249 -0.009406 0.000000 -0.000000 0.032475 -0.000000 0.000000 0.002494 -0.000942 0.004719 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 f2 f3 v3 e8 e4 e11 e9 v2 f4 e2 v5 v0
0.411153 -0.014076 0.079916 0.002881 -0.000000 -0.000000 0.367887 0.029208 0.002192 0.000000 -0.000000 0.125388 0.001919 0.000000 -0.000000 0.001686 -0.000000 -0.000000 0.075311 0.073795 0.103788 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 f0 e2 v0 v6 e6 v1 f1 v2 v5 v4 v7 f3
0.135526 0.026152 0.007302 0.000631 -0.000000 -0.000000 0.513254 0.006127 0.000560 -0.000000 0.000000 0.329837 -0.000106 -0.000000 -0.000000 0.001084 0.000000 -0.000000 0.010749 0.000092 0.002027 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v6 v0 f3 e7 e8 e10 e2 v1 f2 e4 v5 e3
0.004877 0.000787 -0.000089 0.000051 -0.000000 -0.000000 0.576775 0.001069 0.000041 -0.000000 -0.000000 0.008344 0.000979 -0.000000 0.000000 0.002144 -0.000000 0.000000 0.006106 0.002623 0.007333 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e2 e3 e9 e4 v2 e8 v1 e10 v3 e6 v7 e1
0.440206 0.263343 0.002434 0.003967 -0.000000 -0.000000 0.466099 0.002124 0.006146 0.000000 -0.000000 0.099551 0.002162 -0.000000 0.000000 0.254264 -0.000000 0.000000 0.014826 0.005192 0.011351 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e6 v1 e9 v3 v5 v2 v4 v6 v7 e2 f4
0.134906 -0.017404 0.114282 0.009679 -0.000000 0.000000 0.072409 0.006090 -0.013888 -0.000000 -0.000000 0.249750 -0.010982 -0.000000 0.000000 0.022847 0.000000 -0.000000 0.118805 0.045766 0.181448 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e9 v0 e2 f2 e10 v7 f0 e11 v5 v1 v4 v6
0.257920 0.001381 0.006458 0.001381 -0.000000 -0.000000 0.177837 0.002018 0.002727 -0.000000 -0.000000 0.008584 0.001125 -0.000000 -0.000000 0.002319 -0.000000 -0.000000 0.001913 0.001012 0.012089 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e7 e8 f4 v5 e9 v1 v0 f0 v3 v4 e5
0.205731 0.029097 0.010487 -0.007253 0.000000 -0.000000 0.118486 0.026244 -0.011619 -0.000000 0.000000 0.367911 -0.005137 0.000000 -0.000000 0.025632 -0.000000 -0.000000 0.085843 0.043885 0.069116 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e3 v6 v4 v1 v0 f0 v5 v7 e5 v3 e8 e10
0.234848 0.165333 0.025646 0.117837 -0.000000 0.000000 0.659959 0.015084 0.128283 -0.000000 -0.000000 0.194500 -0.000918 0.000000 -0.000000 0.144847 0.000000 0.000000 0.060235 -0.054201 0.065216 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v0 v5 f1 v2 v1 v6 v4 e11 f3 e1 f4 f2
0.349215 -0.001061 0.004331 -0.001480 0.000000 0.000000 0.059673 0.039645 -0.000720 -0.000000 -0.000000 0.369201 -0.000612 0.000000 0.000000 0.001117 -0.000000 0.000000 0.076451 -0.070499 0.072332 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e3 e10 v4 v0 f4 f1 e11 f0 v5 e4 e5 v2
0.185253 -0.005444 -0.007996 0.017069 0.000000 0.000000 0.025773 0.011343 -0.004748 -0.000000 0.000000 0.283641 -0.009033 -0.000000 -0.000000 0.017950 -0.000000 -0.000000 0.003488 0.001292 0.002539 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e7 e5 e8 v7 v5 v4 e0 v1 e9 v0 e3
0.088702 0.006551 0.005796 0.004821 -0.000000 -0.000000 0.340375 -0.000135 0.001872 -0.000000 0.000000 0.002781 0.000267 -0.000000 0.000000 0.004594 -0.000000 -0.000000 0.000413 -0.000392 0.003222 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 v4 v3 v1 f2 v0 e5 e2 v7 e9 v5 v2 e6
0.289452 -0.004956 0.019802 -0.044235 0.000000 0.000000 0.062406 0.002890 -0.009790 -0.000000 0.000000 0.006415 -0.009875 -0.000000 -0.000000 0.054821 0.000000 -0.000000 0.018394 0.002780 0.136245 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 e2 e8 e3 f2 e5 e11 v4 e0 e7 v5 e4 e1
