C11 C12 C13 C14 C15 C16 C22 C23 C24 C25 C26 C33 C34 C35 C36 C44 C45 C46 C55 C56 C66 w0 w1 w2 w3 w4 w5 w6 w7 w8 w01 w02 w03 w11 w12 w13 w21 w22 w23 w31 w32 w33 w41 w42 w43 Sharing nodes
0.868194 0.017468 0.003467 0.000000 -0.000000 0.012811 0.516995 0.001041 0.000000 -0.000000 0.001630 0.002759 0.000000 -0.000000 -0.000279 0.018818 0.000630 -0.000000 0.002448 0.000000 0.014887 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e7 f4 e5 f1 v0 v3 e1
1.239613 0.254680 0.147785 -0.000000 -0.000000 0.170717 0.619959 0.057891 0.000000 -0.000000 -0.026635 0.053604 0.000000 -0.000000 -0.043626 0.428168 0.028420 0.000000 0.076674 -0.000000 0.323750 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v0 e5 f1 v5 e1 v2 v3
2.143105 -0.005482 -0.000062 -0.000000 0.000000 -0.010014 0.024541 0.005428 0.000000 -0.000000 -0.002824 0.005084 -0.000000 -0.000000 -0.004252 0.011405 -0.003536 0.000000 0.003426 0.000000 0.011373 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 f4 e4 e8 e2 v5 v0 v1
1.371329 0.003415 -0.000037 -0.000000 0.000000 -0.000081 0.260179 0.008694 0.000000 -0.000000 -0.000088 0.026378 -0.000000 -0.000000 -0.000002 0.000611 0.000023 -0.000000 0.003823 0.000000 0.000624 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v5 v2 e1 f0 v0 v3 v1
1.983442 0.012300 0.004269 -0.000000 -0.000000 0.000025 0.462014 0.146639 0.000000 0.000000 0.001166 0.136780 0.000000 0.000000 0.001916 0.001470 0.000044 0.000000 0.086403 0.000000 0.000812 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v4 f3 e6 e0 v2 v5 v3
0.655550 0.250503 0.000338 0.000000 0.000000 -0.001432 0.398216 -0.002435 -0.000000 -0.000000 0.009631 0.002560 0.000000 0.000000 -0.007402 0.260960 0.000229 0.000000 0.000508 -0.000000 0.028161 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v5 e1 v3 v4 e8 e4 e2
1.715941 0.005940 -0.012034 0.000000 -0.000000 -0.002119 0.239873 0.002536 -0.000000 0.000000 0.000702 0.035880 0.000000 -0.000000 0.000092 0.024676 -0.001818 -0.000000 0.004309 0.000000 0.003565 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e4 f2 e0 e6 e2 e1 f4
0.213084 0.011996 0.010562 0.000000 0.000000 -0.001541 0.243673 0.000212 0.000000 0.000000 -0.001640 0.034243 0.000000 0.000000 -0.015290 0.010706 0.001973 -0.000000 0.001086 -0.000000 0.027289 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e1 f1 e8 v4 e7 v1 e2
2.472034 0.032942 0.004875 -0.000000 -0.000000 -0.000000 0.151409 -0.000357 0.000000 -0.000000 0.000000 0.020306 0.000000 -0.000000 0.000000 0.097050 0.000000 -0.000000 0.000293 -0.000000 0.190948 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e7 v1 e2 v4 f2 f0 f4
0.318480 0.037809 0.024876 0.000000 0.000000 0.038528 0.281442 0.170351 0.000000 0.000000 0.005375 0.146880 -0.000000 0.000000 0.004028 0.093591 0.006725 0.000000 0.024763 0.000000 0.016019 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v1 v0 v2 e6 f4 e8 e0
1.934359 0.031431 0.014498 0.000000 -0.000000 -0.007875 0.046702 -0.008023 0.000000 -0.000000 -0.029629 0.024478 0.000000 -0.000000 0.023387 0.091309 -0.008453 0.000000 0.004021 0.000000 0.083601 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e7 f0 e2 e4 f3 e8 e1
0.785690 0.004088 -0.002501 0.000000 -0.000000 -0.000009 0.251448 0.008648 -0.000000 -0.000000 0.000062 0.079387 -0.000000 -0.000000 -0.000285 0.004878 -0.000024 0.000000 0.005244 0.000000 0.004799 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 f0 e8 f4 v4 v1 e2 e1
4.401382 0.116600 0.020701 0.000000 -0.000000 0.015809 0.165942 0.005618 0.000000 -0.000000 0.000969 0.033610 0.000000 -0.000000 0.000509 0.248145 0.001000 -0.000000 0.076636 -0.000000 0.209792 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 f4 f0 e6 e7 v0 e1 v3
3.601090 0.075078 0.019817 0.000000 -0.000000 -0.002599 0.143992 0.000104 0.000000 0.000000 0.000036 0.018275 0.000000 0.000000 -0.001393 0.088407 0.000376 0.000000 0.000581 -0.000000 0.170358 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 f1 f4 f0 v4 e8 v1
1.185822 -0.000804 0.000946 0.000000 -0.000000 -0.014585 0.010092 0.004201 0.000000 -0.000000 -0.006624 0.004514 0.000000 -0.000000 -0.004124 0.016899 -0.003982 -0.000000 0.002755 0.000000 0.019218 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e5 v0 v5 v2 v4 v1 e7
2.522459 0.040196 0.026250 0.000000 -0.000000 0.109653 0.232070 0.152404 0.000000 -0.000000 0.017066 0.108380 0.000000 0.000000 0.011092 0.167508 0.000565 0.000000 0.003566 -0.000000 0.109880 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e8 v3 v2 v0 f4 f0 e4
0.679489 0.000044 0.000085 0.000000 0.000000 0.000123 0.001023 0.000072 -0.000000 0.000000 0.000121 0.000327 -0.000000 0.000000 -0.000003 0.000492 0.000203 -0.000000 0.000343 0.000000 0.000213 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 f4 f1 e3 e2 v2 e5 v5
0.172858 0.014740 0.002019 0.000000 -0.000000 0.007362 0.014730 0.002781 0.000000 -0.000000 0.006620 0.003049 0.000000 -0.000000 0.002759 0.008679 0.003577 0.000000 0.003309 0.000000 0.006959 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e3 e0 v3 e5 v4 e4 v0
1.510829 -0.000030 0.005118 -0.000000 0.000000 0.000531 0.001080 -0.000844 -0.000000 0.000000 0.000078 0.340880 0.000005 -0.000001 -0.000790 0.000846 0.000097 0.000001 0.000159 0.000000 0.000845 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e4 f4 e0 v1 e1 e7 e6
0.453083 -0.000986 0.011133 0.000000 0.000000 0.005063 0.131798 0.001685 0.000000 0.000000 0.000749 0.005489 0.000000 -0.000000 -0.000846 0.013059 -0.007600 -0.000000 0.064969 -0.000000 0.004119 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v2 e0 v4 e5 e6 f0 e7
0.614950 0.018846 0.007374 -0.000001 -0.000074 0.003019 0.254237 0.042000 0.000001 0.000041 0.001193 0.296109 -0.000007 -0.000382 -0.000255 0.003289 -0.000227 -0.000000 0.097513 0.000002 0.002702 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 f4 e6 f1 f0 v1 e0 e1
0.693641 0.004781 0.000110 -0.000000 -0.000000 -0.000083 0.294450 0.015869 0.000000 0.000000 0.000733 0.032862 0.000000 0.000000 0.000020 0.002999 0.000042 0.000000 0.003584 0.000000 0.000790 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e7 f3 v1 v2 v5 e6 v3
2.336532 -0.003004 -0.001434 -0.000000 0.000000 -0.004406 0.003642 0.000459 0.000000 -0.000000 -0.001068 0.001221 0.000000 -0.000000 -0.000305 0.009384 -0.002235 -0.000000 0.001668 0.000000 0.004064 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v0 v5 e2 e8 e1 f2
0.925820 0.006260 -0.002863 0.000000 -0.000000 0.003156 0.277546 0.019098 -0.000000 0.000000 0.000578 0.048267 0.000000 0.000000 -0.000439 0.001968 0.000214 0.000000 0.033171 -0.000000 0.001636 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e5 f2 v5 e6 f0 v0 v3
1.360680 0.023058 0.013690 0.000000 -0.000000 0.023360 0.800575 0.015476 0.000000 -0.000000 0.006932 0.040774 0.000000 -0.000000 0.009393 0.019196 0.002199 0.000000 0.006890 -0.000000 0.017078 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 f4 v2 e1 e7 v3 f3 e3
0.198803 0.067812 0.064415 -0.000000 -0.000000 0.094452 0.609018 0.088474 0.000000 -0.000000 0.046442 0.153812 0.000000 -0.000000 0.051427 0.130601 0.075904 0.000000 0.107082 -0.000000 0.096218 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e0 v2 v3 e7 v5 e1
3.285646 0.008219 0.009542 -0.000002 -0.000003 0.000748 0.181798 0.000513 -0.000000 -0.000001 0.000559 0.014033 -0.000000 -0.000002 0.000195 0.004390 0.000668 0.000001 0.001092 0.000001 0.006017 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 f3 f0 f4 v4 e0 e6 e1
0.969170 0.295238 0.245758 0.000000 -0.000000 0.001053 0.610415 0.220924 0.000000 0.000000 0.000230 0.308090 0.000000 0.000000 0.000226 0.004058 -0.000095 -0.000000 0.154732 -0.000000 0.002469 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v1 e6 v5 v3 f4 e4 f0
1.448574 0.067332 0.063157 0.000000 0.000000 0.097137 0.585213 0.084959 0.000000 0.000000 0.051950 0.168011 0.000000 0.000000 0.056525 0.128730 0.075274 -0.000000 0.110540 0.000000 0.091918 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v0 e1 e7 f3 e0 v2 v3
2.343534 0.025791 0.015423 0.000000 0.000000 0.002604 0.476203 0.169859 0.000000 0.000000 -0.000205 0.196793 -0.000000 -0.000000 -0.000275 0.003851 0.000556 -0.000000 0.108770 -0.000000 0.003141 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e2 e8 f0 v2 e7 v3 v5
4.144333 0.069914 0.068178 0.000000 -0.000000 0.016457 0.051816 -0.000482 0.000000 -0.000000 0.002441 0.041610 0.000000 -0.000000 0.005105 0.031103 0.000121 -0.000000 0.001886 -0.000000 0.071788 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e1 f4 e7 f0 e4 e8 v1
0.215136 -0.053755 0.054579 0.000000 -0.000000 -0.107937 0.245444 -0.019410 0.000000 -0.000000 0.038617 0.018726 0.000000 -0.000000 -0.035907 0.012618 0.001101 -0.000000 0.001968 0.000000 0.072806 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v0 v4 v5 f1 v1 e2 e4
4.689212 0.027304 0.001853 -0.000000 0.000000 0.003079 0.131268 0.002056 -0.000000 0.000000 -0.000049 0.004094 -0.000000 -0.000000 -0.000051 0.001553 0.000036 0.000000 0.058877 -0.000000 0.003326 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e7 e1 f1 f4 f0 e6 v5
2.789594 0.011993 -0.029296 0.000002 0.000015 0.002328 0.182228 0.002040 0.000001 -0.000002 -0.000149 0.024871 0.000022 -0.000023 -0.000354 0.045714 -0.000374 -0.000002 0.005583 0.000003 0.002359 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e1 f4 v4 e4 e7 f0 f3
0.781448 -0.006958 -0.000565 0.000000 -0.000000 -0.001042 0.350059 0.000350 0.000000 0.000000 -0.000621 0.000841 0.000000 -0.000000 -0.000767 0.004754 -0.000850 0.000000 0.001169 -0.000000 0.002686 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e6 v5 v2 f0 e5 e8 v0
2.097251 0.040352 0.030913 -0.000000 -0.000000 -0.091755 0.009963 0.002823 -0.000000 -0.000000 -0.002188 0.006024 -0.000000 -0.000000 -0.000703 0.107266 -0.000032 -0.000000 0.001132 -0.000000 0.071586 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v3 e0 e7 e1 f1 v0 e6
0.044470 0.007932 0.011708 -0.000000 -0.000000 0.020336 0.594922 0.000443 -0.000000 -0.000000 0.001898 0.009403 -0.000000 -0.000000 0.014914 0.013330 0.002359 -0.000000 0.002684 -0.000000 0.029151 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e7 e5 f1 v2 v1 v3 e3
2.798623 0.030361 0.025143 0.000000 0.000000 0.008542 0.195195 0.125086 0.000000 -0.000000 -0.003072 0.093290 0.000000 -0.000000 0.001860 0.018728 -0.009357 0.000000 0.017947 0.000000 0.012878 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e2 f4 f0 v3 v5 f1
1.936192 0.004173 0.106344 -0.000000 -0.000000 0.000536 0.004673 0.000018 -0.000000 -0.000000 -0.000015 0.120458 -0.000000 -0.000000 -0.001234 0.176196 -0.000013 -0.000000 0.000160 -0.000000 0.003537 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 f4 e1 e7 v4 v0 v1 v3
0.606976 -0.000945 0.001397 -0.000000 0.000000 0.004185 0.006442 -0.000527 -0.000000 0.000000 -0.000587 0.000969 0.000000 -0.000000 0.001101 0.001903 0.000271 0.000000 0.000268 -0.000000 0.002323 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e1 e6 v1 v4 v5 f4 v2
0.869410 0.035892 0.014010 0.000000 0.000000 0.002137 0.143067 0.002486 0.000000 0.000000 0.002556 0.052999 0.000000 0.000000 -0.027108 0.079510 0.007396 -0.000000 0.001814 -0.000000 0.132598 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e7 e6 e4 e0 e8 v4 f0
2.300029 0.112078 0.010029 -0.000000 -0.000000 0.001708 0.157948 -0.001634 -0.000000 0.000000 0.004448 0.008472 -0.000000 -0.000000 -0.005853 0.224037 -0.000472 0.000000 0.071107 -0.000000 0.174176 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e1 e5 e4 e0 v5 e6 v2
0.065922 0.005902 0.004282 0.000000 -0.000000 0.004744 0.549501 0.213284 0.000000 -0.000000 0.000867 0.235757 0.000000 0.000000 0.000658 0.004647 0.000526 0.000000 0.104900 -0.000000 0.003252 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 e7 v1 v0 v2 e0 v3 e2
0.185355 0.012627 0.003976 -0.000000 -0.000000 -0.001293 0.450043 0.000455 0.000000 0.000000 -0.000396 0.004058 -0.000000 -0.000000 0.001524 0.027550 0.000170 -0.000000 0.004663 -0.000000 0.002935 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.500000 0.333333 0.333333 0.333333 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.000000 0.500000 0.500000 0.333333 0.333333 0.333333 v2 e0 e8 v4 e1 v3 v1
